,Price,Style,Sqr Ft,Longitude,Latitude,Lot Size,Beds,Bath,Year Built,Price Sqr Ft,Last Sold Year,Last Sold For,Last Tax Assestment,Address,City,State,Zipcode,Property Type,Address Full,Days On Trulia
2400,"$563,700",3 Beds / 3 Baths,"2,561 sqft",-91.10504,30.33756,9147 sqft,3.0,3.0,2019.0,$220/sqft,,,," 1516 Sugar Cane Ln Baton Rouge, LA 70810 ",Baton Rouge,LA,70810,,"1516 Sugar Cane Ln, Baton Rouge, LA 70810",26.0
2401,"$4,500,000",2 Beds / 3 Baths,"2,149 sqft",-74.00713,40.720005,,2.0,3.0,1924.0,"$2,094/sqft",,,"$271,783"," 25 N Moore St #3B New York, NY 10013 ",New York,NY,10013,,"25 N Moore St #3B, New York, NY 10013",3.0
2402,"$109,950",3 Beds / 3 Baths,"2,057 sqft",-97.437294,27.784428,8001 sqft,3.0,3.0,1972.0,$53/sqft,,,," 4046 Lou St Corpus Christi, TX 78405 ",Corpus Christi,TX,78405,,"4046 Lou St, Corpus Christi, TX 78405",6.0
2403,"$160,000",2 Beds / 3 Baths,"1,110 sqft",-82.49915,27.882868,627 sqft,2.0,3.0,1984.0,$144/sqft,2005.0,"$157,000","$46,304"," 3308 W Wyoming Cir Tampa, FL 33611 ",Tampa,FL,33611,,"3308 W Wyoming Cir, Tampa, FL 33611",6.0
2404,"$183,900",2 Beds / 2 Baths,"1,049 sqft",-111.823074,33.43283,"1,078 sqft",2.0,2.0,1986.0,$175/sqft,2019.0,"$139,900","$9,370"," 930 N Mesa Dr #2016 Mesa, AZ 85201 ",Mesa,AZ,85201,,"930 N Mesa Dr #2016, Mesa, AZ 85201",42.0
2405,"$149,900",3 Beds / 2 Baths,"1,438 sqft",-97.52411,35.335888,"6,970 sqft",3.0,2.0,1983.0,$104/sqft,2015.0,"$120,000","$13,676"," 13308 Eastvalley Rd Oklahoma City, OK 73170 ",Oklahoma City,OK,73170,,"13308 Eastvalley Rd, Oklahoma City, OK 73170",3.0
2406,"$130,000",2 Beds / 2 Baths,681 sqft,-111.61922,33.39475,"6,830 sqft",2.0,2.0,1987.0,$191/sqft,2012.0,"$35,000","$6,420"," 1113 S 98th St Mesa, AZ 85208 ",Mesa,AZ,85208,,"1113 S 98th St, Mesa, AZ 85208",2.0
2407,"$219,999",4 Beds / 2 Baths,"1,632 sqft",-76.55547,39.337654,"3,598 sqft",4.0,2.0,1925.0,$135/sqft,2019.0,"$40,000","$96,100"," 4003 Belwood Ave Baltimore, MD 21206 ",Baltimore,MD,21206,,"4003 Belwood Ave, Baltimore, MD 21206",8.0
2408,"$42,000",3 Beds / 1 Bath,"1,184 sqft",-86.928505,33.441933,"6,500 sqft",3.0,1.0,1935.0,$35/sqft,2018.0,"$11,750","$7,180"," 5504 Madison Dr Birmingham, AL 35228 ",Birmingham,AL,35228,,"5504 Madison Dr, Birmingham, AL 35228",20.0
2409,"$1,299,000",,"2,138 sqft",-73.913,40.67743,"1,522 sqft",,3.0,1899.0,$608/sqft,1997.0,"$95,000","$12,031"," 1220 Herkimer St Brooklyn, NY 11233 ",Brooklyn,NY,11233,,"1220 Herkimer St, Brooklyn, NY 11233",3.0
2410,"$570,000",5 Beds / 3 Baths,"2,890 sqft",-82.29931,28.137459,"9,519 sqft",5.0,3.0,2005.0,$197/sqft,2005.0,"$379,800","$265,345"," 18019 Cozumel Isle Dr Tampa, FL 33647 ",Tampa,FL,33647,,"18019 Cozumel Isle Dr, Tampa, FL 33647",28.0
2411,"$189,900",4 Beds / 3 Baths,"1,898 sqft",-96.085335,41.20127,"8,316 sqft",4.0,3.0,1973.0,$100/sqft,2013.0,"$118,000","$160,400"," 5604 S 111th St Omaha, NE 68137 ",Omaha,NE,68137,,"5604 S 111th St, Omaha, NE 68137",11.0
2412,"$170,000",2 Beds / 1 Bath,864 sqft,-93.3128,45.020218,"4,792 sqft",2.0,1.0,1914.0,$197/sqft,2015.0,"$124,900","$147,000"," 2513 36th Ave N Minneapolis, MN 55412 ",Minneapolis,MN,55412,,"2513 36th Ave N, Minneapolis, MN 55412",10.0
2413,"$158,000",3 Beds / 2 Baths,"1,421 sqft",-106.52003,35.082153,"6,665 sqft",3.0,2.0,1961.0,$111/sqft,,,," 657 Grace St NE Albuquerque, NM 87123 ",Albuquerque,NM,87123,,"657 Grace St NE, Albuquerque, NM 87123",24.0
2414,"$255,000",2 Beds / 2 Baths,"1,192 sqft",-80.130165,25.88219,,2.0,2.0,1970.0,$214/sqft,2005.0,"$220,000","$92,385"," 1001 91st St #204 Bay Harbor Is, FL 33154 ",Bay Harbor Is,FL,33154,,"1001 91st St #204, Bay Harbor Is, FL 33154",5.0
2415,"$219,900",3 Beds / 2 Baths,"1,848 sqft",-91.02997,30.444609,1 acre,3.0,2.0,1974.0,$119/sqft,,,," 13926 Jane Seymour Dr Baton Rouge, LA 70816 ",Baton Rouge,LA,70816,,"13926 Jane Seymour Dr, Baton Rouge, LA 70816",15.0
2416,"$249,000",3 Beds / 2 Baths,"1,586 sqft",-86.82053,33.48389,0.29 acres,3.0,2.0,1954.0,$157/sqft,2019.0,"$135,000","$35,420"," 325 Green Springs Ave S Birmingham, AL 35205 ",Birmingham,AL,35205,,"325 Green Springs Ave S, Birmingham, AL 35205",26.0
2417,"$475,000",3 Beds / 3 Baths,"1,245 sqft",-75.15557,39.933105,504 sqft,3.0,3.0,1925.0,$382/sqft,2018.0,"$423,000",$0," 1226 S Sheridan St Philadelphia, PA 19147 ",Philadelphia,PA,19147,,"1226 S Sheridan St, Philadelphia, PA 19147",26.0
2418,"$799,900",2 Beds / 1 Bath,710 sqft,-71.08886,42.35074,710 sqft,2.0,1.0,1895.0,"$1,127/sqft",2007.0,"$437,500","$660,300"," 479 Beacon St #22 Boston, MA 02115 ",Boston,MA,2115,,"479 Beacon St #22, Boston, MA 02115",41.0
2419,"$895,000",2 Beds / 1 Bath,950 sqft,-73.97389,40.600193,"1,838 sqft",2.0,1.0,1930.0,$942/sqft,2009.0,"$380,000","$21,139"," 164 Lake St Brooklyn, NY 11223 ",Brooklyn,NY,11223,,"164 Lake St, Brooklyn, NY 11223",36.0
2420,"$142,900",4 Beds / 1 Bath,"1,164 sqft",-85.88194,38.065964,"9,514 sqft",4.0,1.0,1955.0,$123/sqft,2005.0,"$80,000","$81,790"," 13102 Meadowlawn Dr Louisville, KY 40272 ",Louisville,KY,40272,,"13102 Meadowlawn Dr, Louisville, KY 40272",36.0
2421,"$625,000",4 Beds / 3 Baths,"2,497 sqft",-114.93488,36.099087,"9,583 sqft",4.0,3.0,2013.0,$250/sqft,2013.0,"$358,430","$188,567"," 99 Contrada Fiore Dr Henderson, NV 89011 ",Henderson,NV,89011,,"99 Contrada Fiore Dr, Henderson, NV 89011",6.0
2422,"$649,000+",3 Beds / 3.5 Baths,"2,643 sqft",-84.40206,33.794247,,3.0,3.5,,$246/sqft,,,," The Bishop Plan in Plateau West by Monte Hewett Homes Atlanta, GA 30309 ",Atlanta,GA,30309,,"The Bishop Plan in Plateau West, Atlanta, GA 30309",10.0
2423,"$350,000",5 Beds / 4 Baths,"2,964 sqft",-78.54544,35.778763,"6,970 sqft",5.0,4.0,2008.0,$118/sqft,2008.0,"$237,500","$230,705"," 5313 Heather Ridge Ln Raleigh, NC 27610 ",Raleigh,NC,27610,,"5313 Heather Ridge Ln, Raleigh, NC 27610",
2424,"$1,000",4 Beds / 1 Bath,"1,560 sqft",-83.14179,42.383713,"3,920 sqft",4.0,1.0,1928.0,$1/sqft,2008.0,"$59,189",$0," 12781 Santa Rosa Dr Detroit, MI 48238 ",Detroit,MI,48238,,"12781 Santa Rosa Dr, Detroit, MI 48238",40.0
2425,"$1,370,000",4 Beds / 4 Baths,"2,653 sqft",-117.7423,33.70725,"3,595 sqft",4.0,4.0,2013.0,$516/sqft,2017.0,"$1,280,000","$1,305,600"," 116 Doverwood Irvine, CA 92620 ",Irvine,CA,92620,,"116 Doverwood, Irvine, CA 92620",12.0
2426,"$128,500",3 Beds / 1 Bath,"1,160 sqft",-106.460014,31.809362,"5,998 sqft",3.0,1.0,1956.0,$111/sqft,,,," 2930 McKinley Ave El Paso, TX 79930 ",El Paso,TX,79930,,"2930 McKinley Ave, El Paso, TX 79930",45.0
2427,"$432,950",3 Beds / 2.5 Baths,"1,523 sqft",-105.130394,39.7785,0.26 acres,3.0,2.5,1971.0,$284/sqft,2005.0,"$370,000","$43,200"," 11691 W 44th Ave Wheat Ridge, CO 80033 ",Wheat Ridge,CO,80033,,"11691 W 44th Ave, Wheat Ridge, CO 80033",32.0
2428,"$1,000",3 Beds / 1 Bath,804 sqft,-83.04199,42.425613,"3,485 sqft",3.0,1.0,1925.0,$1/sqft,,,$0," 17854 Gable St Detroit, MI 48212 ",Detroit,MI,48212,,"17854 Gable St, Detroit, MI 48212",4.0
2429,"$479,900",6 Beds / 4 Baths,"3,030 sqft",-87.70043,41.99545,"4,092 sqft",6.0,4.0,1958.0,,1996.0,"$237,000","$41,559"," 6251 N Mozart St Chicago, IL 60659 ",Chicago,IL,60659,,"6251 N Mozart St, Chicago, IL 60659",
2430,"$368,000",5 Beds / 3 Baths,"3,572 sqft",-97.18784,37.717087,0.25 acres,5.0,3.0,2004.0,$103/sqft,,,," 1823 N Peckham Ct Wichita, KS 67230 ",Wichita,KS,67230,,"1823 N Peckham Ct, Wichita, KS 67230",12.0
2431,"$565,000",4 Beds / 2 Baths,"1,699 sqft",-97.732925,30.372309,"5,959 sqft",4.0,2.0,1998.0,$333/sqft,,,," 8724 Little Laura Dr Austin, TX 78757 ",Austin,TX,78757,,"8724 Little Laura Dr, Austin, TX 78757",
2432,"$293,000",3 Beds / 3 Baths,"2,096 sqft",-86.71963,33.397163,"10,019 sqft",3.0,3.0,2001.0,$140/sqft,2001.0,"$182,861","$22,240"," 509 Thorn Berry Ln Birmingham, AL 35242 ",Birmingham,AL,35242,,"509 Thorn Berry Ln, Birmingham, AL 35242",43.0
2433,"$90,000",,,-96.90704,32.742435,8624 sqft,,,,,,,," 422 S Dwight Ave #12 Dallas, TX 75211 ",Dallas,TX,75211,,"422 S Dwight Ave #12, Dallas, TX 75211",14.0
2434,"$249,000",1 Bed / 1 Bath,438 sqft,-90.06821,29.957624,256 sqft,1.0,1.0,2010.0,$568/sqft,,,," 920 Saint Louis St #4 New Orleans, LA 70112 ",New Orleans,LA,70112,,"920 Saint Louis St #4, New Orleans, LA 70112",23.0
2435,"$187,000",3 Beds / 2 Baths,"1,675 sqft",-96.796326,32.688072,"7,312 sqft",3.0,2.0,2019.0,$112/sqft,,,," 4831 Burnside Ave Dallas, TX 75216 ",Dallas,TX,75216,,"4831 Burnside Ave, Dallas, TX 75216",
2436,"$193,000",3 Beds / 2 Baths,"1,386 sqft",-110.77449,32.095592,"5,024 sqft",3.0,2.0,1998.0,$139/sqft,2005.0,"$169,000","$13,273"," 10219 E Desert Skyline Way Tucson, AZ 85747 ",Tucson,AZ,85747,,"10219 E Desert Skyline Way, Tucson, AZ 85747",13.0
2437,"$123,699",4 Beds / 3 Baths,"3,941 sqft",-86.8406,33.517094,0.29 acres,4.0,3.0,1910.0,$17/sqft,2016.0,"$154,000","$26,560"," 230 9th Ct W Birmingham, AL 35204 ",Birmingham,AL,35204,,"230 9th Ct W, Birmingham, AL 35204",21.0
2438,"$749,000",4 Beds / 3 Baths,"1,650 sqft",-74.163124,40.553127,"3,800 sqft",4.0,3.0,1975.0,$454/sqft,2000.0,"$252,500","$30,720"," 208 Genesee Ave Staten Island, NY 10308 ",Staten Island,NY,10308,,"208 Genesee Ave, Staten Island, NY 10308",9.0
2439,"$239,015",3 Beds / 2.5 Baths,"1,801 sqft",-77.506805,37.420692,,3.0,2.5,,$133/sqft,,,," Lot 18 Buntline Ln Chesterfield, VA 23234 ",Chesterfield,VA,23234,,"Lot 18 Buntline Ln, Chesterfield, VA 23234",6.0
2440,"$285,000",3 Beds / 2 Baths,"1,528 sqft",-112.02508,33.37516,"5,500 sqft",3.0,2.0,1999.0,$187/sqft,2006.0,"$287,500","$18,050"," 2708 E Fawn Dr Phoenix, AZ 85042 ",Phoenix,AZ,85042,,"2708 E Fawn Dr, Phoenix, AZ 85042",41.0
2441,"$995,000",1 Bed / 1 Bath,635 sqft,-122.43046,37.75256,"2,848 sqft",1.0,1.0,1927.0,"$1,567/sqft",2014.0,"$650,000","$700,302"," 426 Elizabeth St San Francisco, CA 94114 ",San Francisco,CA,94114,,"426 Elizabeth St, San Francisco, CA 94114",5.0
2442,"$300,000",4 Beds / 4 Baths,"3,413 sqft",-82.971855,42.36132,6534 sqft,4.0,4.0,2007.0,$88/sqft,,,," 760 Lemay St Detroit, MI 48214 ",Detroit,MI,48214,,"760 Lemay St, Detroit, MI 48214",27.0
2443,"$297,000",3 Beds / 2 Baths,"1,724 sqft",-115.19623,36.282436,"5,663 sqft",3.0,2.0,2006.0,$172/sqft,2011.0,"$136,000","$90,432"," 6720 Divers Loons St North Las Vegas, NV 89084 ",North Las Vegas,NV,89084,,"6720 Divers Loons St, North Las Vegas, NV 89084",2.0
2444,"$269,995",4 Beds / 2 Baths,"1,841 sqft",-95.22669,29.588713,,4.0,2.0,,$147/sqft,,,," 2539 Anderwood Pointe Way Houston, TX 77089 ",Houston,TX,77089,,"2539 Anderwood Pointe Way, Houston, TX 77089",25.0
2445,"$179,900",,"1,634 sqft",-83.07979,39.944523,7405 sqft,,,1940.0,$110/sqft,,,," 486 S Huron Ave Columbus, OH 43204 ",Columbus,OH,43204,,"486 S Huron Ave, Columbus, OH 43204",
2446,"$450,000",5 Beds / 4 Baths,"4,016 sqft",-93.14907,45.19438,"8,320 sqft",5.0,4.0,2011.0,$112/sqft,2013.0,"$359,900","$428,400"," 12433 National St NE Blaine, MN 55449 ",Blaine,MN,55449,,"12433 National St NE, Blaine, MN 55449",41.0
2447,"$292,000",2 Beds / 2 Baths,"1,302 sqft",-111.87161,33.624683,"1,495 sqft",2.0,2.0,1998.0,$224/sqft,2018.0,"$248,000","$18,160"," 15225 N 100th St #1188 Scottsdale, AZ 85260 ",Scottsdale,AZ,85260,,"15225 N 100th St #1188, Scottsdale, AZ 85260",29.0
2448,"$850,000",5 Beds / 5 Baths,"2,337 sqft",-75.15329,39.943302,"1,034 sqft",5.0,5.0,1973.0,$364/sqft,,,$0," 637 Lombard St Philadelphia, PA 19147 ",Philadelphia,PA,19147,,"637 Lombard St, Philadelphia, PA 19147",7.0
2449,"$449,000",3 Beds / 4 Baths,"2,059 sqft",-95.35169,29.740582,"2,653 sqft",3.0,4.0,2018.0,$218/sqft,,,," 1802 Elite Dr Houston, TX 77003 ",Houston,TX,77003,,"1802 Elite Dr, Houston, TX 77003",34.0
2450,"$2,670,000",1 Bed / 2 Baths,998 sqft,-73.994736,40.759163,,1.0,2.0,2017.0,"$2,675/sqft",,,," 460 W 42nd St #54C New York, NY 10036 ",New York,NY,10036,,"460 W 42nd St #54C, New York, NY 10036",19.0
2451,"$325,000",7 Beds / 4 Baths,"2,550 sqft",-87.75342,41.858032,"3,780 sqft",7.0,4.0,1925.0,,2006.0,"$315,000","$15,132"," 1608 S 51st Ct Cicero, IL 60804 ",Cicero,IL,60804,,"1608 S 51st Ct, Cicero, IL 60804",123.0
2452,"$160,000",3 Beds / 3 Baths,"1,622 sqft",-95.21592,29.89394,"5,314 sqft",3.0,3.0,2004.0,$99/sqft,,,," 12314 Greencanyon Dr Houston, TX 77044 ",Houston,TX,77044,,"12314 Greencanyon Dr, Houston, TX 77044",10.0
2453,"$369,900+",2 Beds / 2 Baths,"1,326 sqft",-84.35291,33.724552,,2.0,2.0,,$279/sqft,,,," 306 Plan in United Lofts by DevLab & Fabric Atlanta, GA 30312 ",Atlanta,GA,30312,,"306 Plan in United Lofts, Atlanta, GA 30312",8.0
2454,"$269,900",4 Beds / 3 Baths,"2,046 sqft",-96.60067,32.986004,10454 sqft,4.0,3.0,1993.0,$132/sqft,,,," 7116 Foxglove Trl Sachse, TX 75048 ",Sachse,TX,75048,,"7116 Foxglove Trl, Sachse, TX 75048",6.0
2455,"$518,000",4 Beds / 4 Baths,"3,833 sqft",-78.95288,36.03461,0.66 acres,4.0,4.0,1987.0,$135/sqft,2019.0,"$525,000","$599,969"," 3735 Stoneybrook Dr Durham, NC 27705 ",Durham,NC,27705,,"3735 Stoneybrook Dr, Durham, NC 27705",39.0
2456,"$2,099,000",5 Beds / 5 Baths,"3,544 sqft",-117.244934,32.803154,"6,300 sqft",5.0,5.0,1978.0,$592/sqft,2019.0,"$1,400,000","$945,552"," 1436 Missouri St San Diego, CA 92109 ",San Diego,CA,92109,,"1436 Missouri St, San Diego, CA 92109",33.0
2457,"$332,852",4 Beds / 4 Baths,"2,030 sqft",-80.87792,35.13222,,4.0,4.0,2020.0,$164/sqft,,,," 9706 Ainslie Downs St #213 Charlotte, NC 28273 ",Charlotte,NC,28273,,"9706 Ainslie Downs St #213, Charlotte, NC 28273",33.0
2458,"$159,000",4 Beds / 2 Baths,"1,424 sqft",-96.63529,32.86678,"2,684 sqft",4.0,2.0,1973.0,$112/sqft,,,," 421 Arborview Dr Garland, TX 75043 ",Garland,TX,75043,,"421 Arborview Dr, Garland, TX 75043",2.0
2459,"$1,079,000",4 Beds / 3 Baths,"3,228 sqft",-111.91585,33.59765,0.31 acres,4.0,3.0,1983.0,$334/sqft,2019.0,"$535,000","$42,130"," 7631 E Charter Oak Rd Scottsdale, AZ 85260 ",Scottsdale,AZ,85260,,"7631 E Charter Oak Rd, Scottsdale, AZ 85260",28.0
2460,"$307,900+",3 Beds / 2.5 Baths,"2,752 sqft",-81.85406,30.29388,"6,829 sqft",3.0,2.5,2015.0,$112/sqft,,,," Buchanan Plan in Panther Creek by Drees Homes Jacksonville, FL 32221 ",Jacksonville,FL,32221,,"Buchanan Plan in Panther Creek, Jacksonville, FL 32221",31.0
2461,"$515,000",5 Beds / 3 Baths,"2,373 sqft",-93.65287,41.58167,"10,062 sqft",5.0,3.0,1928.0,$217/sqft,2017.0,"$45,000","$73,600"," 2714 Park Pl Des Moines, IA 50312 ",Des Moines,IA,50312,,"2714 Park Pl, Des Moines, IA 50312",33.0
2462,"$350,000",6 Beds / 4 Baths,"3,502 sqft",-81.55804,30.110985,0.27 acres,6.0,4.0,2003.0,$100/sqft,2017.0,"$330,000","$301,833"," 830 E Tennessee Trce Saint Johns, FL 32259 ",Saint Johns,FL,32259,,"830 E Tennessee Trce, Saint Johns, FL 32259",
2463,"$850,000",4 Beds / 5 Baths,,-95.9067,36.00582,0.51 acres,4.0,5.0,,,2018.0,"$370,000","$32,505"," 6014 E 109th St Tulsa, OK 74137 ",Tulsa,OK,74137,,"6014 E 109th St, Tulsa, OK 74137",26.0
2464,"$108,900",2 Beds / 1 Bath,924 sqft,-84.444046,38.0114,"5,750 sqft",2.0,1.0,1981.0,$118/sqft,2018.0,"$77,500","$80,400"," 204 Crossfield Pl Lexington, KY 40509 ",Lexington,KY,40509,,"204 Crossfield Pl, Lexington, KY 40509",43.0
2465,"$549,000",3 Beds / 2 Baths,"1,152 sqft",-73.85964,40.879494,"2,185 sqft",3.0,2.0,1935.0,$477/sqft,2019.0,"$311,245","$21,164"," 845 E 215th St Bronx, NY 10467 ",Bronx,NY,10467,,"845 E 215th St, Bronx, NY 10467",13.0
2466,"$35,000",2 Beds / 2 Baths,,-89.8893,35.044697,435 sqft,2.0,2.0,1973.0,,,,," 4551 Flowering Peach Dr #5195 Memphis, TN 38115 ",Memphis,TN,38115,,"4551 Flowering Peach Dr #5195, Memphis, TN 38115",40.0
2467,"$679,000",3 Beds / 3 Baths,"1,723 sqft",-117.07363,32.97934,1.23 acres,3.0,3.0,1996.0,$394/sqft,2005.0,"$535,000","$650,000"," 12061 World Trade Dr #4 San Diego, CA 92128 ",San Diego,CA,92128,,"12061 World Trade Dr #4, San Diego, CA 92128",7.0
2468,"$225,000",2 Beds,982 sqft,-84.29399,33.91301,0.7 acres,2.0,,1950.0,$229/sqft,2019.0,"$85,000","$86,040"," 4118 W Johnson Cir Atlanta, GA 30341 ",Atlanta,GA,30341,,"4118 W Johnson Cir, Atlanta, GA 30341",37.0
2469,"$159,000",4 Beds / 2 Baths,"1,740 sqft",-83.64502,41.708157,0.28 acres,4.0,2.0,1968.0,$91/sqft,2016.0,"$124,900","$52,115"," 5126 Talmadge Rd Toledo, OH 43623 ",Toledo,OH,43623,,"5126 Talmadge Rd, Toledo, OH 43623",31.0
2470,"$229,900",3 Beds / 2 Baths,"1,242 sqft",-119.89398,36.82843,"4,200 sqft",3.0,2.0,1992.0,$185/sqft,2005.0,"$257,500","$194,000"," 5721 W Ellery Ave Fresno, CA 93722 ",Fresno,CA,93722,,"5721 W Ellery Ave, Fresno, CA 93722",2.0
2471,"$319,000",3 Beds / 3 Baths,"1,688 sqft",-121.29147,38.024906,"5,304 sqft",3.0,3.0,1989.0,$189/sqft,,,"$179,097"," 8242 Toulouse Way Stockton, CA 95210 ",Stockton,CA,95210,,"8242 Toulouse Way, Stockton, CA 95210",34.0
2472,"$236,310",3 Beds / 2 Baths,"1,622 sqft",-97.41649,32.885525,,3.0,2.0,,$146/sqft,,,," 6101 Misty Breeze Dr Fort Worth, TX 76179 ",Fort Worth,TX,76179,,"6101 Misty Breeze Dr, Fort Worth, TX 76179",6.0
2473,"$104,687",3 Beds / 1 Bath,"1,045 sqft",-84.3808,33.695362,0.26 acres,3.0,1.0,1960.0,$100/sqft,2008.0,"$28,900","$13,960"," 2155 Meador Ave SE Atlanta, GA 30315 ",Atlanta,GA,30315,,"2155 Meador Ave SE, Atlanta, GA 30315",22.0
2474,"$600,000",4 Beds / 3 Baths,"2,494 sqft",-73.845474,40.891937,"2,494 sqft",4.0,3.0,1950.0,$241/sqft,2015.0,"$100,000","$21,445"," 4079 Grace Ave Bronx, NY 10466 ",Bronx,NY,10466,,"4079 Grace Ave, Bronx, NY 10466",2.0
2475,"$1,200,000",4 Beds / 5 Baths,"3,436 sqft",-122.68812,45.45343,0.46 acres,4.0,5.0,1942.0,$349/sqft,,,," 945 SW Maplecrest Ct Portland, OR 97219 ",Portland,OR,97219,,"945 SW Maplecrest Ct, Portland, OR 97219",14.0
2476,"$1,200,000",5 Beds / 5.5 Baths,"4,400 sqft",-111.73986,33.287067,1.06 acres,5.0,5.5,2003.0,$273/sqft,2014.0,"$450,000","$44,730"," 3475 S 159th St Gilbert, AZ 85297 ",Gilbert,AZ,85297,,"3475 S 159th St, Gilbert, AZ 85297",
2477,"$335,000",3 Beds / 2 Baths,"1,780 sqft",-119.87267,39.621807,"7,057 sqft",3.0,2.0,2001.0,$188/sqft,2016.0,"$285,000","$64,853"," 9560 Black Bear Dr Reno, NV 89506 ",Reno,NV,89506,,"9560 Black Bear Dr, Reno, NV 89506",
2478,"$16,895",,910 sqft,-83.16537,42.443626,"4,792 sqft",,1.0,1958.0,$19/sqft,,,"$11,900"," 20426 Birwood St Detroit, MI 48221 ",Detroit,MI,48221,,"20426 Birwood St, Detroit, MI 48221",12.0
2479,"$135,000",3 Beds / 2 Baths,"1,630 sqft",-97.4702,32.714146,"9,997 sqft",3.0,2.0,1965.0,$83/sqft,,,," 3917 Burkett Dr Benbrook, TX 76116 ",Benbrook,TX,76116,,"3917 Burkett Dr, Benbrook, TX 76116",9.0
2480,"$895,000",3 Beds / 4 Baths,"2,913 sqft",-95.39764,29.748177,"2,047 sqft",3.0,4.0,2020.0,$307/sqft,,,," 1513 Michigan St #A Houston, TX 77006 ",Houston,TX,77006,,"1513 Michigan St #A, Houston, TX 77006",9.0
2481,"$265,000",4 Beds / 2 Baths,"2,025 sqft",-115.09627,36.11997,"3,920 sqft",4.0,2.0,1971.0,$131/sqft,2009.0,"$92,250","$38,125"," 3839 Columbus St Las Vegas, NV 89121 ",Las Vegas,NV,89121,,"3839 Columbus St, Las Vegas, NV 89121",20.0
2482,"$949,000",1 Bed / 2.5 Baths,"1,864 sqft",-118.218315,34.127304,,1.0,2.5,,$509/sqft,,,," 4515 Eagle Rock Blvd #33 Los Angeles, CA 90041 ",Los Angeles,CA,90041,,"4515 Eagle Rock Blvd #33, Los Angeles, CA 90041",7.0
2483,"$1,175,000",4 Beds / 3 Baths,"2,081 sqft",-118.54806,34.166256,0.43 acres,4.0,3.0,1952.0,$565/sqft,2019.0,"$945,000","$131,817"," 19035 Sprague St Tarzana, CA 91356 ",Tarzana,CA,91356,,"19035 Sprague St, Tarzana, CA 91356",3.0
2484,"$399,900",3 Beds / 1.75 Baths,"2,156 sqft",-111.69897,33.403748,7209 sqft,3.0,1.75,1983.0,$185/sqft,,,," 1344 Leisure World Blvd Mesa, AZ 85206 ",Mesa,AZ,85206,,"1344 Leisure World Blvd, Mesa, AZ 85206",2.0
2485,"$145,000",2 Beds / 1 Bath,690 sqft,-80.22175,25.77197,2400 sqft,2.0,1.0,1973.0,$210/sqft,,,"$98,103"," 1620 SW 1st St #18 Miami, FL 33135 ",Miami,FL,33135,,"1620 SW 1st St #18, Miami, FL 33135",9.0
2486,"$199,596",3 Beds / 2 Baths,"2,628 sqft",-97.27118,32.904236,"9,579 sqft",3.0,2.0,2003.0,$76/sqft,,,," 9009 Belvedere Dr Fort Worth, TX 76244 ",Fort Worth,TX,76244,,"9009 Belvedere Dr, Fort Worth, TX 76244",
2487,"$209,990",1 Bed / 2 Baths,913 sqft,-80.13775,25.963963,,1.0,2.0,1975.0,$230/sqft,2018.0,"$149,000","$127,119"," 20301 W Country Club Dr #1727 Aventura, FL 33180 ",Aventura,FL,33180,,"20301 W Country Club Dr #1727, Aventura, FL 33180",4.0
2488,"$209,000",3 Beds / 3 Baths,"1,676 sqft",-82.5337,28.111639,"3,500 sqft",3.0,3.0,1994.0,$125/sqft,2004.0,"$124,000","$155,186"," 5115 Corvette Dr Tampa, FL 33624 ",Tampa,FL,33624,,"5115 Corvette Dr, Tampa, FL 33624",3.0
2489,"$564,900",5 Beds / 3.5 Baths,"3,461 sqft",-119.10011,35.336414,0.4 acres,5.0,3.5,1985.0,$163/sqft,2016.0,"$545,000","$578,357"," 2008 Haggin Oaks Blvd Bakersfield, CA 93311 ",Bakersfield,CA,93311,,"2008 Haggin Oaks Blvd, Bakersfield, CA 93311",12.0
2490,"$1,600,000",Studio / 1 Bath,"5,750 sqft",-73.86309,40.721027,"5,750 sqft",,1.0,1950.0,$278/sqft,2018.0,"$1,400,000","$50,100"," 6453 Ellwell Cres Rego Park, NY 11374 ",Rego Park,NY,11374,,"6453 Ellwell Cres, Rego Park, NY 11374",3.0
2491,"$169,900",3 Beds / 2 Baths,"1,620 sqft",-81.47439,41.514557,"7,470 sqft",3.0,2.0,1956.0,$105/sqft,2017.0,"$154,900","$40,570"," 5692 Cherokee Dr Lyndhurst, OH 44124 ",Lyndhurst,OH,44124,,"5692 Cherokee Dr, Lyndhurst, OH 44124",8.0
2492,"$393,000",4 Beds / 4 Baths,"1,935 sqft",-104.764946,39.79491,"2,950 sqft",4.0,4.0,2017.0,$203/sqft,2017.0,"$322,200","$21,840"," 19125 E 55th Ave Denver, CO 80249 ",Denver,CO,80249,,"19125 E 55th Ave, Denver, CO 80249",16.0
2493,"$159,900",3 Beds / 2 Baths,"2,679 sqft",-85.075714,41.118866,"9,086 sqft",3.0,2.0,1967.0,$60/sqft,,,," 5121 Dalton Ct Fort Wayne, IN 46815 ",Fort Wayne,IN,46815,,"5121 Dalton Ct, Fort Wayne, IN 46815",
2494,"$389,000",2 Beds / 1 Bath,"32,000 sqft",-73.99742,40.643486,"10,000 sqft",2.0,1.0,1923.0,$12/sqft,,,"$1,238,850"," 4323 9th Ave #4H Brooklyn, NY 11232 ",Brooklyn,NY,11232,,"4323 9th Ave #4H, Brooklyn, NY 11232",7.0
